stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,5.86,0,0,0,0,0,0
2dpf,3.64,0.96,0,0,0,0,2.51
3dpf,151.78,0,0,1.68,0,0.67,0
5dpf,0.9,0,0,1.36,0,0,0
10dpf,35.66,0,0.4,1.35,0.97,0,0
