stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,9.43,0,0,100.45,0,0,0,0,33.93
12hpf,7.75,24.6,0,0,79.01,7.92,0,1.97,9.63,34.66
14hpf,10.03,11.55,2.89,9.91,49.57,0,0,2.79,22.58,93.71
16hpf,8.72,17.92,0,3.3,82.61,6.54,2.09,3.93,15.53,105.92
19hpf,8.81,4,0,3.38,77.14,7.27,0,0,1.76,161.87
24hpf,32.52,5.9,0.98,3.59,249.65,32.45,6.18,0,23.26,109.75
2dpf,259.37,19.01,18,75.52,624.06,963.41,63.96,7.35,223.58,546.04
3dpf,341.88,17.52,9.03,24.44,110.86,1069.23,17.69,0,39.72,159.62
5dpf,142.14,64.65,37.37,115.57,94.39,1128.69,64.27,8.75,98.44,715.88
10dpf,271.81,49.86,7.88,73.41,53.76,726.59,18.55,0,48.11,175.24
