stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,32.15
12hpf,0,0,0,0,0,0,0,0,0,4.54
14hpf,0,0,0,0,0,0,0,0,0,283.55
16hpf,5.47,1.65,0,1.81,0,0,0,0,3.44,137.58
19hpf,0,0,0,0,1.51,0,0,0,0,160.13
24hpf,0,0,0,0,0,0.82,1.35,0,0,89.13
2dpf,18.96,5.21,0,3.48,2.69,7.87,2.48,0,3.05,381.86
3dpf,26.44,12.21,0,1.83,1.34,14.09,0.48,0,0,217.69
5dpf,28.95,17.03,4.19,11.85,2.53,32.56,0.77,2.3,5.04,908.72
10dpf,45.5,23.56,0.95,10.4,0,23.29,0.58,0,2.54,242
