stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
5dpf,2.91,0.83,0.32,5.02,0.56,1.65
10dpf,2.37,0,0,0,0,0
