stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,1.3,0,0.71,0,0,0,1.38
3dpf,2.37,0,0,2.6,0.46,0.42,0,0,0
5dpf,0.47,0,35.01,2.88,0,4.59,0.42,0.85,2.02
10dpf,5.55,2.24,156.82,9.79,0,2.08,0,0,4.27
