stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.77,0,0.53,0,0.52,1.54,0.94
3dpf,49.16,0.86,0,7.5,0.69,0,0
5dpf,2.18,1.39,0,3.48,2.06,2.41,1.61
10dpf,35.34,0.49,0,1.62,0,2.73,0
