stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,1.83,0,0,0,0,0
24hpf,0,0,64.08,0,0,0,0,0,2.75
2dpf,9.33,0,38.46,10.87,1.67,1.18,0,0.85,2.7
3dpf,7.3,0,16.92,1.34,6.5,2.36,0,0,0.84
5dpf,6.92,0,124.08,3.14,1.72,9,0.37,1.86,6.77
10dpf,11.57,4.21,177.01,5.01,0,6.1,0,0,1.66
