stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.05,1.11,1.13,0,4.91,2.97,2.82
3dpf,2.52,0,0,0,1.3,0,0.5
5dpf,0.84,0,0,1.03,0.33,0,1.81
10dpf,0,0,0,0,2.24,0,0.44
