stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.06,0,0,0,0,0.5,0,0
3dpf,12.88,0.37,0,0,1.06,0,0,0
5dpf,1.9,1.03,0,0.91,5.44,0,0.85,1
10dpf,39.91,1.08,0.62,0,1.47,0,0.85,0
