stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.66,0.83,2.66,1.85,6.4,1.59,1.4,0
3dpf,35.73,0,0.53,0.78,8.69,0,0.35,0.99
5dpf,3.47,0.34,0.7,0.78,11.98,2.37,0.74,0.85
10dpf,9.12,0.84,2.21,1.82,8.98,0,0.45,0
