stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.78,0,0.55,0.58,0,0,0
3dpf,0,0,0,1.01,0.36,0,0
5dpf,0.29,0,0,2.57,0,0.96,0.35
10dpf,0.6,0.44,0,5.23,0,0,0.44
