stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,2.32
2dpf,10.32,0,2.25,0.52,2.85,8.8,4.67,2.42,11.2
3dpf,24.81,0,0.99,0.84,0.66,10.93,0,0.52,0.32
5dpf,11.39,1.09,9.3,3.22,4.44,22.9,3.04,1.45,21.8
10dpf,28.47,0.48,2.1,4.31,0.78,12.4,1.18,0.52,5.92
