stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.68,0,0,0.68,0,0,1.53
3dpf,3.12,0.4,0,0,0,0.54,0
5dpf,0,0,0.31,0,0.73,0,3.15
10dpf,3.9,0,0,0,0.95,0,1.08
