stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,1.5,0,0,0
2dpf,3.08,0,0,0,0,0.48,2.49
3dpf,1.59,0,0,0,0,0,0
5dpf,0,0,0.84,0,1.97,0.61,2.1
10dpf,0,0.43,0,0,3.31,0,0
