stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,27.47,0,0,0,0,0
12hpf,0,0,0,0,23.63,0,0,12.73,97.65,0
14hpf,17.89,0,0,0,22.61,2.37,0,14.94,117.99,69.91
16hpf,2.66,0,7.35,10.55,103,1.88,0,0,67.92,108.38
19hpf,15.85,0,0,2.3,18.55,3.41,0,0,2.64,0
24hpf,64.88,0,2.26,3.03,152.23,14.14,0.9,0,34.99,4.3
2dpf,276.36,4.13,5.13,7.3,162.21,344.59,21.98,3.28,66.02,49.02
3dpf,780.44,5.55,3.1,4.75,39.04,654.59,9.12,0,12.86,15.5
5dpf,107.09,9.81,17.68,38.53,30.01,781.55,16.57,10.74,41.24,115.33
10dpf,494.12,6.05,11.84,14.18,12.85,298.43,14.03,0.51,26.41,27.49
