stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.8,0,0,0,0,0
19hpf,2.08,0,0,0,0,0
24hpf,0.91,0,0,0,0,0
2dpf,100.65,7.11,0.59,1.12,0.61,0.57
3dpf,10.29,0,1.94,0,0,0
5dpf,19.76,0.4,0.49,0,0,0
10dpf,3.56,0.45,0,0,0,0
