stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.02,1.28,0,1.96,0,0.5,0,0
3dpf,56.4,0,0.36,0,3.97,0,0,0
5dpf,3.08,0.29,1.69,0,8.01,0,0,1
10dpf,153.79,0,0.44,0,4.13,0,0.46,1.01
