stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,2.54,0,0,0,0,0,0,0
16hpf,4.09,0,0,0,0,0,0,0
19hpf,8.46,0,0,6.54,0,0,0,1.66
24hpf,3.19,0,0,0,0,0,0,0
2dpf,76.81,0,0,7.85,0.58,1.53,0.53,4.8
3dpf,60.21,0.34,0,2.1,0.76,0,0,0.58
5dpf,60.09,0.37,0.75,3.67,0,2.9,0.84,5.18
10dpf,50.33,2.04,0,4.46,0,3.33,0.37,1.92
