stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,1.92,0,0,0,0,0
2dpf,2.36,0,62.2,0,0,0,0,0.96
3dpf,6.79,0.55,47.16,0,0.38,3.86,0,0.73
5dpf,1.31,0,202.49,1.57,1.03,7.45,0.81,3.01
10dpf,15.21,1.6,188.77,0,0,0.87,0,2.94
