stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.77,0,0,0,0,6.02,0
14hpf,2.73,0,0,0,0,0,0
19hpf,0,0,0,0,0,1.77,0
2dpf,0,2.16,0,0.63,0.5,0,0
3dpf,0.37,0,0.48,0,0,0,0
10dpf,0,0,1.1,0,0,0,0.43
