stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,3.16,0,0,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,47.87,0,0,0
24hpf,27.67,0.87,0,0,2.76,0.93,725.99,0,12.08,2.26
2dpf,62.22,2.29,6.64,36.07,22.68,1095.58,843.32,0,6.88,16.18
3dpf,156.07,82.39,3.21,73.27,5.67,1942.87,9.74,0,5.85,12.04
5dpf,146.9,249.3,63.41,677.26,120.41,6988.85,187.24,9.08,173.23,217.23
10dpf,500.02,1248.46,44.89,695.89,34.28,4936.32,149.45,0,115.61,58.49
