stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,12.28
2dpf,4.77,0,1.3,1.52,0,0.58
3dpf,2.01,0,0.54,0,0.8,0
5dpf,2.05,0.97,0,0,0.48,1.85
10dpf,22.48,0.38,0,0.65,0.76,0
