stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.72,0,0,0.62,0,1,0,0,43.43
3dpf,7.96,6.45,0.44,0,1.74,0.5,0,0,322.71
5dpf,3.46,0.63,0,2.1,11.49,0,1.25,1.46,1327.63
10dpf,3.96,2.92,1.02,0,1.03,0,0,0.46,296.05
