stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.38,0,2.76,0,0
3dpf,6.8,0,1.39,0,2.62,0,6.32
5dpf,7.83,0.43,0,1.39,2.86,0.67,2.58
10dpf,4.36,0,2.24,0,2.15,0.62,4.27
