stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,1.79,0,0,0,0,1.78,0
24hpf,1.88,0,0,0,0,0,0,0,0
2dpf,46.26,0,1.84,1.91,5.82,5.49,105.11,0,1.63
3dpf,405.24,1.06,1.83,1.72,1.06,19.09,0.64,0.65,2.67
5dpf,44.11,0.3,4.45,4.17,2.08,26.5,20.62,1.73,4.85
10dpf,352.3,1.22,2.55,2.16,0,11.64,11.02,2.23,5.04
