stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.77,0.9,2.7,0.58,3.61,0.91,0.53,13.15
3dpf,1.59,0,0,0,2.12,0,0,1.65
5dpf,0,0,0.5,0.37,1.2,0,0,5.23
10dpf,2.93,0.47,0.53,0,3.44,0,0,9.37
