stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
3dpf,0.3,0,0,0.36,0.5
5dpf,0,1.19,1.15,0.56,3.08
10dpf,1.72,0,0,0,0
