stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.5,0,0,0,0
3dpf,8.48,1.58,0,2.34,0
5dpf,0,0,0,0.67,0.3
10dpf,5.43,0,0.57,4.22,0.42
