stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.9
19hpf,0,0,0,0,0,0,1.53
24hpf,0,0,0,0,0,0,0.91
2dpf,2.23,0,0,0.8,3.96,0.92,1.1
3dpf,5.86,0,0,0,0.3,0,1.01
5dpf,26.76,15,0.52,0,3.98,0.83,4
10dpf,1.91,7.28,0,0,1.54,0.9,1.84
