stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.85,0,0,0,0
2dpf,17.5,0,0,3.97,4.48,3.17,3.47,46.1,31.2
3dpf,67.88,1.28,0.3,3.66,0.45,16.08,0,15.12,27.68
5dpf,7.78,0.61,1.23,4.28,0.86,15.69,2.41,25.21,46.03
10dpf,174.85,1.54,0.48,1.56,0,4.12,1.29,4.19,11.99
