stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.16,0,0,0,0,0,0
2dpf,3.1,0,4.67,4.75,12.98,1.19,0.92
3dpf,61.06,0.67,0,0.39,0.41,0,0
5dpf,1.72,0,0,0,2.9,1.53,3.58
10dpf,58.34,0,0,0.45,2.45,0,0
