stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.38,0,0
2dpf,8.6,0,0,0.76,0,2.17,13.05
3dpf,30.09,0.62,0,2.77,0,0,6.04
5dpf,0,0.7,1,4.93,0,1.94,5.68
10dpf,33.75,0,0,0.78,0,0,1.67
