stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,37.5,0,0,0,0,0
12hpf,1.96,0,3.07,0,0,0,0,0
14hpf,0,0,40.84,0,0,0,0,0
2dpf,0,0,0,0,0.93,0,1.54,0
3dpf,1.53,0,0,0,0,0,0,0
5dpf,1.72,0,0.45,0.55,0,0.86,0,0.43
10dpf,0,0.52,0.69,0,0,0.65,0,0
