stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,2.1,0,0,0,0,0,0,0,0
19hpf,2.42,0,0,0,0,0,0,0,0
24hpf,123.06,0,0,0,0,0,0,0,0
2dpf,0,0,0,0,0.68,0,0,0,0
3dpf,55.94,0,0,0,0,7.68,0,0,0.81
5dpf,9.31,2.2,0.35,0.37,0.48,1.89,0.67,1.31,1.21
10dpf,53.08,2.48,0,0,0,2.16,0,0,0.64
