stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,107.6,0,0,0,9.01,0,0,0,8.77,9.64
12hpf,9.63,0,0,0,1.99,0,0,0,0,3.98
14hpf,28.69,0,2.27,0,5.04,2.44,2.51,0,2.54,2.34
16hpf,14.52,0,0,0,8.42,1.68,0,0,1.83,3.28
19hpf,45.18,0,1.82,0,1.64,3.52,0,0,0,6.59
24hpf,24.88,0,0.82,0.83,3.67,0.92,1.84,0,1.85,1.71
2dpf,269.18,0,19.95,50.76,89.41,157.37,20.23,1.45,51.05,71.21
3dpf,561.2,3.61,3.81,6.56,10.52,114.95,5.1,0,9.84,25.04
5dpf,68.97,6.96,27.46,43.36,21.68,253.37,14.61,9.72,45.94,137.97
10dpf,409.32,13.22,33.01,22.08,15.11,214.78,10.73,0,34.9,49.41
