stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
24hpf,0,0.86,0,0,0
2dpf,0,10.7,3.54,0,0.52
3dpf,0,0,1.86,0,1.03
5dpf,0,17.17,9.78,1.35,1.15
10dpf,0.6,18.74,9.41,0,5.11
