stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,8.62,0,0,0,0,0,0,0
12hpf,0,2.95,0,2.83,0,0,0,0,0,0
14hpf,0,0,5.59,8.29,0,0,0,2.31,0,0
16hpf,0,1.77,4.67,3.54,3.54,1.77,0,0,7.22,4.88
19hpf,1.67,0,7.35,4.04,2.67,3.79,1.6,0,1.72,19.63
24hpf,55.97,2.94,214.06,12.49,11.57,15.62,38.7,0,200.49,81.73
2dpf,400.39,27.74,209.18,95.39,77.08,232.75,148.39,0,133.72,153.08
3dpf,2238.91,129.38,40.27,69.86,26.27,558.57,10.74,0,21.91,72.75
5dpf,333.11,129.01,236.78,234.72,48.35,872,58.63,7.02,111.1,307.9
10dpf,1819.22,409.03,242.55,250.75,56.55,393.67,33.96,0,99.11,90.61
