stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,25.01,0,0,0,0,0,0,0
2dpf,2.43,43.79,0.72,0,12.1,0.89,5.23,1.17,1.07
3dpf,1.15,58.42,0.5,0,7.63,0,0,0.89,0
5dpf,0.47,64.18,1.7,1.06,5.25,0,4.52,1.39,1.24
10dpf,3.39,34.55,0,0,5.46,0,0,1.19,0
