stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.65,0,0,0.51,0.78,1.44,1.87,0.79
3dpf,1.42,0,0,0,0.55,0,0,0
5dpf,0,0.91,0.41,0,1.59,1.31,0,0
