stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.72,1.44,0.49,0.89,2.35,0.74
3dpf,36.15,0,0,0,2.6,0.57
5dpf,1.72,0.91,0.41,0,8.17,0
10dpf,28.17,0,0.87,0,5.57,0
