stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,43.05,0,0,0,0.93,0,0,9.9,1.37
2dpf,476.85,0.49,4.37,50.65,235.95,5.19,2.17,81.93,15.35
3dpf,569.46,0,0,2.09,55.27,0,0,6.83,0
5dpf,159.15,2.98,3.92,6.08,154.75,0.31,1.06,81.73,8.03
10dpf,118.62,0,0,0.9,30.74,1.36,0,1.31,0
