stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,2.14,1.37,0,2.6,0.55,3.32
3dpf,1.8,1.99,0,0.72,0,0
5dpf,0.93,7.59,0.61,5.23,0,3.26
10dpf,2.7,5.73,0,1.8,2.2,0.7
