stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.87,1.45,0,3.96,4.86,0.77,1.95,1.95
3dpf,36.58,0,0,0,3.54,0,0,0
5dpf,3.51,0,1.19,0,5.67,0,0.39,6.82
10dpf,14.35,0,0.59,0,0.77,0,0,0
