stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,2.86,3.1,0.58,0.55,5.53,0.92
3dpf,0.39,0.6,2.04,0.34,0,0.72,0
5dpf,0.89,1.22,0.79,1.2,0,0,21.59
10dpf,0,0,0,0.53,0,0,2.62
