stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.47,0,0.51,0.79,4.18,2.95,1.49,10.56
3dpf,0.38,0,0,0,0.66,6.45,0,2.07
5dpf,1.42,2.54,5.82,3.21,0,21.11,4.62,11.27
10dpf,0.64,0,2.65,1.15,2.03,13.12,0.38,5.44
