stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,3.33,0,0,0,0,0,0
19hpf,0,0,6.66,0,0,0,0,0,0
24hpf,0,0,44.48,0,0,0,0,0,0
2dpf,1.89,0,63.04,0,0,0.68,0.77,0.51,1.23
3dpf,0,0,21.9,0,0,0.32,0,0,0.47
5dpf,1.08,0.53,145.27,3.01,0.39,3.35,0.56,0.92,1.38
10dpf,0,2.37,97.94,0,0,0,0,0,0
