stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,2.51,0,0,0,0
24hpf,4.93,0,0,15.06,22.79,0,0
2dpf,1.31,0,0,11.56,8.12,26.35,0.52
3dpf,2.45,0,0,0,9.62,7.24,0
5dpf,3.58,0,0.42,11.96,55.82,12.58,0.86
10dpf,1.41,1.27,1.05,32.89,32.01,13.47,0
