stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.77,0,0,0,0,0,0,0
2dpf,34.68,1.33,1.48,4.68,1.89,1.63,0.79,10.74
3dpf,94.42,0,2.64,0,3.02,0,0,2.92
5dpf,98.88,1.99,1.48,0,8.95,0,0.86,10.86
10dpf,97.19,0,0,0,1.69,0,0.81,4.81
