stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.86,0.81,0,0.76,0,2.21
3dpf,0.7,0,0,0,0.76,0
5dpf,0.59,0.52,0.95,0,2.8,0.66
10dpf,2.19,7.44,0,0,0,0
