stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.83
2dpf,4.75,0,0.62,1.96,0,0,0,0
3dpf,31.77,0,0.79,0,2.07,0,0.34,0
5dpf,81.62,1.31,1.11,0,8.58,1.12,0.76,2.63
10dpf,50.29,0,1.24,0,1.83,0,0,0
