stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,19.89,0,0,0,8.67,0,0,0,63.92,9.19
12hpf,21.7,5.49,0,10.02,23.04,0,0,0,8.85,50.75
14hpf,9.76,2.57,0,2.38,19.57,0,0,2.31,9.22,14.87
16hpf,21.7,3.78,5.81,9.35,20.19,3.45,1.67,0,15.3,14.47
19hpf,38.11,0,0,11.49,17.88,6.13,3.56,0,4.69,11.49
24hpf,41.44,1.86,1.81,17.37,34.22,13.69,17.17,0,6.56,13.36
2dpf,353.42,7.22,51.21,144.03,226.49,304.32,194.47,3.29,95.68,142.67
3dpf,528.27,8.24,15.02,41.03,34.39,346.73,16.87,0,21.56,36.8
5dpf,176.38,26.31,65.84,159.82,73.29,555.94,109.98,13.15,70.44,268.05
10dpf,621.54,20.78,46.4,89.02,58.22,409.14,51.2,2.12,39.54,63.79
