stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.92,2.55,0
3dpf,0,0,0.35,0,0
5dpf,0,0.51,0,0,0.31
10dpf,1.3,0,0.53,0,0
