stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.81,0,0.68,0.71,1.36,0,0.61,0
3dpf,0.33,0,0.85,0,2.07,0,0,0
5dpf,0.62,2.12,2.27,0,0.29,0.66,0,1.64
10dpf,0.96,0.44,0,0,0,1.35,0.48,0
