stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.57,1.98,0.55,1.54,0,0
3dpf,6.15,0,0,0,1.48,3.11,0,0
5dpf,2.59,1.5,0,1.21,2.38,3.2,0,1.58
10dpf,21.22,1.59,3.67,0,0,6.33,0.85,1.56
