stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,169.22,0,0
12hpf,10.49,2,0,0,33.19,22.46,0,496.2,0,6.97
14hpf,52.09,0,5.19,0,328.51,596.11,6.57,18.29,0,2.93
16hpf,87.26,3.37,0,0,971.29,704.56,150.34,60.57,21.2,64.99
19hpf,58.44,0,0,2.91,494.77,333.42,155.13,19.49,0,6.15
24hpf,63.02,0,2.47,9.15,404.6,199.83,363.05,5.05,5.31,13.56
2dpf,116.45,1.21,0,15.4,442.58,940.39,43.55,9.68,5.19,72.01
3dpf,104.09,2.87,0.43,15.28,50.04,1362.99,20.21,0,14.47,33.9
5dpf,26.49,4.77,3.43,30.51,25.91,477,20.67,1.58,11.68,55.26
10dpf,87.38,0.89,2.1,31.14,47.77,551.41,64.35,0.59,33.37,7.8
