stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,47603.51,995.65,181.73,0,8375.6,541.72,0,1644.62,21046.1,17854.79
12hpf,68164.22,1950.48,218.88,1824.37,15688.45,2645.98,165.81,4149.39,38125.75,19644.4
14hpf,32771.52,533.29,1428.48,1839.36,6142.2,2810.92,536.18,765.99,13552.67,12781.16
16hpf,37771.3,1730.57,2580.17,2334.39,10409.85,3774.76,1023.17,1884.8,17709.94,18103.34
19hpf,42989.15,438.42,961.43,1567,5806.62,2185.64,1403.3,717.58,5761.79,13023.9
24hpf,37049.3,806.07,6822.08,1703.67,9830.8,4287.32,3010.43,313.36,25167.41,8676.28
2dpf,54641.58,2061.95,5719.17,9797.75,25322.19,44314.54,8057.85,1776.04,19325.38,38292.41
3dpf,100648.23,4916.1,2580.96,3615.95,2635.41,36872.63,1533.18,11.53,4158.89,9793.29
5dpf,23397.31,5848.37,10312.06,15596.99,5295.53,58990.91,5379.22,2640.15,16323.08,46090.01
10dpf,51850.81,6371.67,6826.16,6784.17,2340.69,30117.18,2025.84,54.72,6084,9588.88
