stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,2.03
3dpf,7.86,0.61,0,0,0,0,0,8.96
5dpf,9.84,1.67,1.05,2.23,0.3,5.28,0.32,164.1
