stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,1.8
2dpf,30.67,1.11,2.74,0,2.43,2.95,0.48,1.39,11.61
3dpf,140.29,0,0,0,0.53,2.81,0,0,1.56
5dpf,6.38,0,0.44,1.68,0,3.78,0,1.01,7.39
10dpf,69.01,2.2,0,0.61,0,2.63,0,0,2.24
