stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.7,0,0,0,0
3dpf,100.41,5.23,0.4,0.49,1.34,0,0
5dpf,1.2,2.96,0,2.98,1.55,0.41,2.49
10dpf,7.14,6.23,0,0,0,0,0
