stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.91,0,0,0,0.58
3dpf,1.11,0,1.24,0.31,0
5dpf,0,0.74,3.18,0,0
10dpf,0.75,0,0.37,0,0
