stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,14.3,0,0,0,0,0,0,0
12hpf,8.78,0,0,0,0,0,0,0
14hpf,7.99,0,2.51,2.23,0,0,0,0
16hpf,4.18,0,8.42,0,0,0,0,0
19hpf,12.79,0,13.59,0,0,0,0,0
24hpf,26.7,0,0,0,0,0,0.87,0
2dpf,264.41,0,16.85,1.67,3.29,0.82,2,4.97
3dpf,58.94,0,3.68,0,1.16,0,0.43,0
5dpf,144.38,1.08,5.07,0,9.46,0,0.43,5.77
10dpf,52.1,1.06,7.01,0,0,0,0.68,3.5
