stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,12.2,1.3,0,0,9.55,11.17,0,0.48,11.28
3dpf,8.83,0.48,0,0,0,2.66,0,1,1.2
5dpf,5.52,0.31,0.98,3.14,0.95,15.52,0.9,2.9,9.04
10dpf,4.69,0,0.69,0.97,0.53,6.36,0,0.96,0.81
