stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.52,0,0,0,0,0,0,0
24hpf,1.87,0,0,0,0,0,0,0
2dpf,27.75,0,0,1.16,6.19,1.09,2.42,0
3dpf,289.89,0.93,0.61,8.62,26.49,3.48,3.71,0.77
5dpf,5.02,0,0,1.07,6.32,0.96,0.89,0.66
10dpf,154.91,0.53,0,0,4.52,0.48,0.55,0
