stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0.67,0,0.63,0,0
3dpf,7.02,0.37,0,0,2.88,0,0.84,1.16
5dpf,0.41,1.17,0.77,0,1.47,0,0.98,0
10dpf,0.95,0,0,0,0,0,0,0
